"Data Source","World Development Indicators",

"Last Updated Date","2023-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"East Asia & Pacific (excluding high income)","EAP","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3511261433400.25","3777807612326.37","4159638691224.43","4587097387192.31","5051280194109.5","5530898405982.27","6013221591798.33","6408768865533.24","6451946096106.22","6824493385810.53","7320203085129.91","7788498833676.69","8378246326485.48","9084319556183.51","9868704615576.97","10785831706117.5","11891994411577.9","13269257941976.2","14343331330380.8","15387100118601.2","16850172660152","18224549164573.3","19576595066595.3","20954309016547","22362296252529.6","23818729417637.1","25342553419947.9","27005864385987.1","28735210584542.1","30370630793986.9","30586655765524.5","32743494684043.5","33942742434601.9",
"Early-demographic dividend","EAR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9294036001513.4","9698808128243.77","10097491500994.3","10446631920267.8","10801241506279.6","11144295927927","11804930693104.3","12346999860177.9","12621953164606.6","12960711004602.6","13543967355904.2","13757821755221.8","14081151108841.7","14879393362981","15818194506304.9","16779361243573.5","17816544587661.7","18870371402804.5","19538174016804.6","19849585132046.2","21147620030933.8","22208691202674","23215914672552","24237582222007.2","25359774957417.6","26633368754736.1","27985190944280.6","29353929005283.3","30603360836855.5","31431891222092.9","30170525370565.6","32297981032762.4","34176658930611.7",
"East Asia & Pacific","EAS","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9381973367190.12","9892586596299.86","10403835452416.6","10935925352747.4","11596367495173.1","12334048749794.3","13096702275132.3","13674076948143.8","13644958976374.3","14198395747119.4","15014223817561.6","15563624573602.8","16328425405596.2","17223931564890.7","18317378394713.2","19491993046161.2","20863421684731.4","22547658799870.1","23659455211198","24428930159409.3","26391728194942.9","27949675471212","29509779519518.2","31143392528372.3","32736497626378.3","34377954339262.4","36087671522039","38020629773105","39956468676892.9","41686528777440.6","41601095042931.4","44164633014261.1","45565555636669.4",
"Europe & Central Asia (excluding high income)","ECA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5586503400566.11","5290074309704.42","4706688101399.48","4381504199142.43","3849639640105.85","3744208569630.32","3710752442612.58","3801069250700.79","3735463499297.1","3826145516588.85","4145710337334.06","4276956697366.05","4509026639163.74","4828973941908.64","5234479123048.53","5604292878916.07","6062089649153.89","6540897349477.58","6819444133460.56","6391391210400.77","6739569905465.17","7146664210354.89","7413951914779.83","7687010317512","7797158376329.46","7821036799658.88","7938476227275.69","8233373780625.13","8493856185411.49","8689280770525.71","8562764633490.04","9179580415910.95","9148401066620.68",
"Europe & Central Asia","ECS","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19809129755828","19670816096482","19231583157184.3","18897151484694.9","18779675768387.3","19081732465427.3","19366631510143.1","19926706778392.8","20348310744813.6","20921096826732.7","21914081923519.3","22450729082020.5","22914805269006.9","23475527269392.4","24389617638143.3","25174479677732.7","26311539844055.9","27444929380274.3","27878084955488.5","26554798589541.1","27322597594551.8","28095232542115.7","28292842440370.3","28610311260637.1","29119128601418","29639748065960.3","30192622788958.8","31133958208610.3","31884883773988.2","32515629538256.6","30925258491168.8","32956797789118.6","33789596343142",
"Ecuador","ECU","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84852688573.0856","88494007973.6831","90365046231.1193","92148145660.2243","96072044504.2498","98236114165.1149","99937315630.4906","104262467500.072","107668231658.034","102565418785.567","103685229632.358","107848844714.928","112267171012.053","115324068368.38","124793351744.836","131396552682.369","137182634612.881","140187022069.715","149098894146.809","149943526846.065","155229484002.131","167443158551.426","176890238040.202","185640133594.918","192673794231.404","192864295837.36","190499039001.124","195010792573.628","197525050990.573","197548961601.146","182164624659.428","189879754187.301","195476780141.876",
"Egypt, Arab Rep.","EGY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","359977596841.452","364028801252.244","380311296925.691","391343332032.954","406892076434.774","425781873337.759","447022983796.912","471575071844.482","497867728002.785","528005846137.035","561639838769.825","581495222249.075","595394144462.037","614407786974.547","639549793602.663","668148826142.142","713875850697.025","764474139036.105","819182076214.711","857467368086.417","901603227348.705","917512664989.762","937938330090.218","958436653898.243","986383822150.17","1029508711035.91","1074257784048.51","1119174876108.72","1178839304390.02","1244289559734","1288463890164.94","1330862675783","1418537854129.66",
"Euro area","EMU","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10173443668159.7","10449409367065.2","10596408836670.2","10523407948031.1","10780596546532.8","11043479319078.4","11233336137100.2","11540644991766.3","11892000880669.8","12241280477576.7","12715464118472.6","13000640550239.8","13129837243350.9","13230330620524.7","13536972019371.5","13770224237377","14220998480959.5","14652675717528.3","14713957263106.4","14041444111113.2","14335980556925.1","14564483717272.1","14427754734474.7","14389134829017.8","14590036477139.6","14889729246063.1","15168389170366.1","15566596987337","15846362599622.8","16098206528668.8","15094365906031.2","15994779096361.4","16542390090915.5",
"Eritrea","ERI","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1070531260212.73","1097786992357.45","1107987797228.08","1096558994742.24","1122692137456.1","1153650306301.18","1184343883398.47","1228194152048.47","1282149958363.48","1339725586635","1410006838302.66","1465462446238.28","1505483468430.49","1550376026713.72","1598790138533.64","1657179300444.71","1725168159302.34","1787355959474.85","1803211005178.5","1735354244852.44","1738181475619.55","1724025990291.58","1673013403698.23","1649535306148.45","1672559113626.25","1736760610926.34","1789519475668.72","1842771293467.92","1884868840138.08","1922264001275.94","1707599054603.7","1816939586715.43","1921788768753.83",
"Estonia","EST","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18289381481.6626","19193428258.6643","21698173476.3342","22639836344.121","22543611344.2087","24817728446.3435","26307704018.7761","28089095451.9376","30223941194.377","32280380501.7942","35355547376.459","38808222831.4188","41749552573.3083","39606965135.4168","33812840409.0844","34639315872.6079","37155198682.8146","38354642990.0875","38914018086.7518","40085861824.8865","40828660880.2311","42117035737.1515","44556473262.6919","46242579702.4185","47971916545.3017","47707590681.7716","51530620772.9931","50867209717.3293",
"Ethiopia","ETH","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36730641303.1292","34108999236.3378","31150903048.923","35245014518.8282","36369317998.9629","38597852110.458","43394088288.0723","44754018593.8074","43206362362.9037","45436737792.0504","48196209693.7879","52197124695.351","52987767961.0667","51842511686.7387","58878890054.1649","65837648261.6517","72970977757.3938","81330654830.8309","90105030164.1105","98036573378.2232","110340691113.094","122674900424.815","133283594734.983","147388024659.877","162506340914.728","179394752299.826","196317925147.112","215094143811.298","229755278555.775","248972206952.337","264058754731.249","278955710491.256","293788053498.942",
"European Union","EUU","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11993598839375.9","12162339731217.7","12282644561689","12220522600323.8","12546817607350.8","12897546476700","13158123968265.9","13495734421474.3","13896647052024","14293277437030.5","14851319990458.2","15187626823738.4","15379313760125.6","15547312709625.9","15978066717729.4","16310544813193","16907949697468.9","17471706437681.9","17624729230080.8","16870995153321.3","17216472626436","17540647955306.6","17417425298551.6","17399478775053.5","17692306161355.7","18115469336077.4","18482537488345.5","19037983233287.7","19469733184639.1","19850099594716.9","18724410113630.2","19860321495927","20569290841126.3",
"Fragile and conflict affected situations","FCS","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2355293599902.45","2153197963396.48","2087619278706.71","1972497087993.87","1787371959342.67","1735186126803.23","1748032235950.7","1810981855263.31","1892115827614.84","1952790530424.78","2065749094907.69","2171863114132.24","2276299545725.84","2332970528096.94","2604248096535.15","2752605095103.04","2929706998950.97","3124163438731.46","3274559943964.97","3283704837409.45","3503344147711.56","3533887491803.5","3763720933126.56","3895403686428.11","3937843902028.71","3998385684460.39","4120553135707.95","4250189426619.64","4378282171943.58","4487065365467.31","4262910519972.89","4356432155677.28","4295083355601.13",
"Finland","FIN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164249961948.473","154581670334.278","149488729772.794","148499117326","154384215194.363","160894392943.522","166794679668.802","177359113841.075","187037920817.751","195229388190.213","206500688395.91","211890395854.072","215507680547.431","219825989406.17","228601643583.116","234956427642.283","244419085501.301","257371675330.3","259389456552.985","238445191238.656","246041956444.155","252310280856.259","248784129304.398","246540851975.183","245641204296.279","246976655331.328","253920299689.414","262026475788.422","265012838732.94","268258580618.648","261941184514.967","270247152501.108","274575976722.328",
"Fiji","FJI","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6157497938.04828","5991245264.09779","6356711339.63316","6492111352.10106","6823209005.64301","6993789131.06075","7329491039.43962","7168242282.84358","7261429464.88789","7900435164.79889","7766127892.13585","7921450461.37552","8174936805.93431","8256686120.42798","8694290460.42118","8755150528.63277","8917338280.14457","8841482557.72315","8932796878.56458","8808984945.48116","9069261594.33421","9314598092.13607","9446056354.61536","9893253395.55088","10447623322.424","10917891679.9152","11184905316.9836","11783674116.4674","12232909131.0038","12161896572.525","10089525096.5283","9597051738.70943","11518042114.466",
"France","FRA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1964407999761.79","1984998449952.7","2016745377298.02","2004066777707.34","2051330857720.31","2094544791698.16","2124140577072.54","2173766799653.82","2251775886794.82","2328817556993.87","2420192654831.56","2468202534897.63","2496229751724.52","2516777735437.39","2587996327114.77","2631040399116.79","2695483092567.33","2760841448046.81","2767880101784.03","2688350220063.27","2740757930694.59","2800854547180.79","2809624996095.14","2825817614408.69","2852837603528.6","2884587185274.82","2916186811083.79","2983008898740.32","3038643985600.27","3094645337796.63","2861294869876.05","3045425192628.91","3120183016557.42",
"Faroe Islands","FRO","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","288449137.289943","309873238.983168","322293008.08069","348529770.299205","346666804.934577","370983626.097728","359177548.840738","337408022.319488","347025891.508609","351795548.583398","368801006.925953","376795146.552686","378856207.23442","384812262.75225","372959456.11403","380574792.78329","380266316.76833","373283922.581703","364293406.979121","368275495.446014","376596275.000012","388604328.751951","381349786.374975","367316999.765913","358847493.476971","375433008.376916","378812582.795465","388973040.647034","389796316.091086","394375640.204456","383460370.885985","375698015.200034","372593072.925653",
"Gabon","GAB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17260994662.4262","18316073562.3695","17750080211.6484","18450596891.1479","19135622320.4339","20087399043.2221","20815577105.4381","22010051395.1041","22775524355.0805","20741072673.195","20350525244.2551","20785056460.8177","20733294776.1298","21199240332.0075","21345418222.1641","21916665016.0918","21301556639.4609","22581377173.34","21834287970.0189","21862744842.0343","23412788815.2024","25073166048.5972","26389777283.4625","27877817392.1412","29080735299.5598","30208747765.1789","30840546266.5375","30986311650.7557","31245951093.8624","32471045092.2846","31874304868.664","32360968173.0405","33302039176.257",
"United Kingdom","GBR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1755087299170.73","1735726551051.9","1742688238344.66","1786078230677.12","1854770963053.15","1901727643930.54","1950830680139.88","2046907699252.15","2116794652171.27","2181699304411.26","2275920942597.71","2334611050119.82","2376446944329.21","2451223571029.32","2510702426391.57","2579466609078.75","2641019785395.17","2710223251416","2704105546461.21","2579312227375.4","2637054997040.23","2667251954448.01","2707605789463.27","2756134809547.03","2844214882519.37","2907363800150.52","2963216102414.6","3041891554350.64","3084593387251.84","3135230411487.76","2810423650417.4","3054225207300.25","3186978981257.07",
"Georgia","GEO","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53472492794.3214","42189796425.5254","23246578059.7522","16435330229.6694","14726056876.5503","15108933872.9646","16801134770.0551","18568453062.2446","19144985466.0236","19694304310.1334","20056352793.9576","21020151455.65","22170760241.6965","24622563246.7567","26049316774.3073","28547335298.9225","31236428810.0816","35165644643.5772","36016150958.6461","34701376458.6494","36864073877.3434","39577513614.1865","42117114278.0891","43639881169.5487","45578167615.2863","46957625778.7306","48322420424.5406","50662483514.4009","53116027002.7883","55762453626.5218","51992666508.5875","57433978362.1227","63403374976.8825",
"Ghana","GHA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35522479053.3971","37398714729.3857","38849567604.4126","40733771848.3732","42077986213.2489","43808409301.1618","45824674322.1543","47747641452.5175","49991967191.0622","52191612160.4505","54122701852.9985","56287609996.4384","58820552198.0516","61879220990.641","65344457360.4082","69199782839.8838","73628508465.3029","76829006537.5581","83858706162.0519","87921230323.8383","94866754253.9793","108192804460.669","118246933931.97","126893770557.322","130518161396.717","133286137492.55","137782499689.919","148982694254.14","158219737029.55","168516321194.958","169382396791.388","177981037311.87","183458814081.907",
"Gibraltar","GIB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9576957950.73785","9827244372.91508","10148688357.6475","10660602867.3938","11083839366.5158","11594546462.8098","12111845859.0337","12739433682.8612","13203674091.8165","13706998680.763","14050093159.1116","14564094246.1307","15316272836.3443","15507512011.8471","15870405985.2344","16346085309.4282","16540538686.3047","17668185132.7981","18398414079.455","18191865746.7444","19067505766.5246","20137595503.066","21328791922.9701","22170359311.6269","22989898419.8771","23869471373.4336","26452297884.5338","29176885979.9021","31032095919.3391","32775142205.2834","34387766505.4285","35728889399.3079","37408147201.0429",
"Gambia, The","GMB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2164645785.65701","2231902179.27492","2307311208.03703","2376809760.64542","2380478270.48418","2401470476.234","2454868268.26543","2575156791.56203","2665287245.84253","2835865604.25871","2991838218.62775","3165364842.58532","3062490480.46268","3272883564.88624","3503621856.23188","3421226152.31383","3402218470.62299","3505756467.50142","3725073280.35841","3973376395.49199","4208136815.92033","3865996599.26781","4068635488.07832","4185517978.572","4126611731.21192","4294072680.869","4377521956.89627","4588632823.22907","4920615375.75472","5226778680.23079","5257694411.68966","5481960954.70041","5719424859.82777",
"Guinea-Bissau","GNB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1945323523.22207","2044535023.34963","2067024908.01744","2110432431.07925","2177966269.30536","2273796785.32975","2537557212.34344","2702498431.14576","1943096919.8076","1963024105.60544","2069557175.82522","2114857853.88112","2094022749.61917","2105927482.04036","2164080605.4475","2256402425.0323","2308510834.8939","2383836515.13534","2460204322.38494","2543087989.91513","2660349037.09413","2875432396.89844","2826185354.72066","2918203244.22682","2946351087.35449","3127082706.78979","3322925818.84943","3519615667.21345","3564798265.34134","3725214186.97916","3635809046.52082","3773969878.64024","3906060695.97624",
"Equatorial Guinea","GNQ","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","435949278.524678","431492835.51515","581416402.117376","645565312.398115","753173532.636933","884875442.916414","1474025488.22469","3684665195.48321","4560675271.30158","5731127677.14419","6774982661.31209","11068958232.1211","13223291202.3447","15068634589.6961","20794523888.3096","24277336436.6714","26147885206.191","30143834810.9375","35509168865.9224","35986183518.7209","32774713205.9454","34912910465.4196","37815175969.5797","36252199683.1351","36402670347.6074","33086372099.6728","30169339488.3682","28459489607.0028","26684600996.3204","25221797766.6367","24013401047.8912","24076665403.768","24986774542.054",
"Greece","GRC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","247402085854.418","255071551121.029","256857051574.882","252747339540.333","257802286331.14","263215410992.15","270748974791.666","282889898286.827","293908190356.92","302938804700.015","314813310690.392","327820175169.252","340680140184.006","360420958768.875","378661836433.211","380930558671.582","402462405317.819","415638005737.905","414244901264.144","396429332078.604","374713694216.342","336682821679.694","312823130975.425","304952509690.634","306403156419.925","305802337733.101","304312550410.314","307636097252.196","312768785993.502","318647244005.296","288960678201.277","313175420591.198","330579477776.299",
"Grenada","GRD","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","849027655.351087","860791322.49132","853464707.85481","836746908.17528","850917686.013259","869037766.680451","907607702.536706","953128717.931638","1065154730.31057","1138632964.08696","1194288798.382","1170117586.90523","1210338314.04322","1324884410.50664","1316306442.20306","1491061764.47811","1431488952.66234","1519145476.49628","1533540027.42044","1432122710.82299","1424802470.19097","1435698982.62757","1419118982.85462","1452483861.11625","1559127026.70391","1659616242.71909","1721679317.38406","1798099078.35128","1876522097.87231","1889216990.14697","1629324545.19341","1705698777.55714","1814201858.15797",
"Greenland","GRL","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50328329214.474","52169464688.8926","54693600165.1482","56841490009.1263","59134328778.8048","62060619128.4742","63896235639.0566","66684724834.9537","70014645109.9801","72708152048.7023","75332093803.0512","77089271289.1994","80048949726.1641","82098505158.4365","84674687973.9829","87448653551.4229","92128378862.436","97967216348.5439","101193790131.394","101676381400.524","104608906608.961","108964724071.413","112206107054.982","116351919840.696","121522573075.635","126495484346.146","129882783658.342","133882980507.73","138444204157.747","144006750976.874","141426354928.774","152743868921.169","159033867811.592",
"Guam","GUM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3599898559.15168","3817975596.67184","4114169782.42007","4450507502.29569","4830243635.45608","5073274762.60108","5476880026.25568","5815387666.55034","5717741231.02005","5886995051.16738","5806707982.91259","5939073149.07069","6006340692.84965","5968367082.08368","6061673674.8143","5943412991.87036","6248286860.27554","6697615929.38673","6815174057.84582","7061304646.33914","7353532615.42295","7735640668.70492","8143798645.99718","8441322909.87224","8583685352.27034","8642689999.42618","8971756641.16912","9306806134.43552","9720113287.21927","10240415402.7396","14692912354.2093","17640310213.4926","28818699423.7623",
"High income","HIC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32660977987933.1","33163843723491.4","33877480707265.9","34328121464815.6","35464067201300.1","36509323931310.7","37628837563995.7","38930174914324","40008206101255.5","41345362952461.4","43083982877116.7","43744312813695.4","44432336181145.1","45460133859026.9","47080472950507.4","48472692850523.7","50054373348222.7","51491544656039.5","51870194914211.6","50172951247751.3","51721575105982.4","52837365875894.2","53557222813875.6","54345954066301.6","55512267165603.8","56853767330387.1","57924394172331.7","59337858755523.4","60756305717288.4","61829338691975.2","59181258990864.5","62500206277843.2","64352070367252.9",
"Hong Kong SAR, China","HKG","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164276497261.616","173643465031.106","184469961985.629","195909355659.814","207734739240.759","212665849541.361","221722256071.033","233029571976.56","219321420579.405","224819021897.167","242047953766.724","243405359365.649","247437844189.716","255000266464.271","277185451523.41","297664334598.261","318597962517.024","339194799885.859","346412361053.529","337893888185.631","360761500916.675","378131201923.921","384560642164.156","396487994128.189","407440515933.653","417169572345.071","426244758439.969","442425449123.253","455020950081.498","447411035683.314","418128882201.801","445063590030.015","429591711531.764",
"Honduras","HND","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19771799006.9979","19115512017.1726","20276528553.1976","21593634710.4162","21639392377.8517","22978720276.5293","23408600728.1","24484947633.3436","25364014311.5304","25177423664.9346","27013182175.2807","27748803335.1589","28790587164.8006","30099706118.4787","31975610994.0599","33910327064.1473","36137300831.6536","38373595236.3599","39997412334.6285","39024824105.0691","40480895061.5572","42033616973.3577","43769053767.6593","44990893058.8619","46366750814.2298","48147271125.4224","50021631004.0765","52444135530.2339","54460609798.3686","55905485859.0894","50893693122.0963","57272757483.9932","59562493585.6883",
"Heavily indebted poor countries (HIPC)","HPC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","660216210634.144","665947092191.679","662830587876.173","669375345011.723","669897831232.538","703881602828.446","740428879188.88","784282316719.421","811036106809.675","836577846481.097","861921478824.558","897051330833.666","927227629231.791","965852632113.386","1020362993336.14","1078281321239.08","1142736565516.6","1206866534571.16","1274925105602.76","1320282805697.34","1401235613754.29","1459590455920.46","1505746362031.5","1590862767055.39","1683182935197.5","1760483211683.06","1841450757286.93","1932638238918.6","2011003554356.58","2096602530096.46","2099648414735.86","2178242613470.3","2280415590559.94",
"Croatia","HRV","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69705459282.9769","73920735267.8233","78481187142.2194","80244640437.0198","79557847994.7804","81909796509.0893","84466090178.8125","89382504693.3029","94387597329.0241","98332950488.7001","102568635298.219","107775876089.717","113245525309.419","115523632790.89","107185244119.01","105852855062.331","105765056166.692","103290252427.345","102880403296.435","102442519847.03","105026687113.077","108768040005.231","112465689969.363","115637585846.391","119568936062.718","109296262079.981","124362693489.184","132256136091.926",
"Haiti","HTI","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25019940444.6873","25490451614.6585","24136925732.2748","22827184698.6353","20099192477.0547","22088551755.9152","23003188615.6911","23625359062.7028","24140826674.7388","24795102949.4056","25010835038.5008","24925110930.8227","25187278266.1398","26063991943.0406","25720505863.3848","26510684396.8587","26979592286.9562","28249394875.6542","29000272918.3412","30708498889.3142","28973004532.518","30450110173.7277","30603098958.1579","31926616920.5151","32848904255.1994","33308788915.4186","33912500081.8373","34763795853.9163","35343590249.4884","34734585907.8492","33586432269.7635","32982467647.2909","32427707826.7419",
"Hungary","HUN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170403225449.183","165181763305.093","164230137096.895","169070253065.162","171588597557.282","171730009378.847","177127693416.727","184035681432.845","189687466653.577","198183937667.142","206258125754.449","216037414521.872","224839318333.975","236091673382.28","246230105251.626","255946509884.272","256656435814.409","259233120210.27","242129263152.418","244735189135.841","249303997362.225","246187133909.65","250624711407.754","261231675020.569","270916358651.763","276879232833.969","288707447254.494","304188946322.631","318985383333.043","304517639122.721","326094908957.552","340947086291.472",
"IBRD only","IBD","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17792158450330.2","17868264402252.3","17952553894596","18400922389335.8","18814154608971.3","19487215717380.4","20479576236614.6","21458279963560","21884499521886.2","22714511517478.5","24029271796750.9","24880460100681","25985204691303.8","27518674288708.9","29571610704055.8","31596127780197.2","34090348124585.5","36955616335842.1","38940704209356.6","39754415004598.9","42675314462189","45183397607710.4","47517019843232.7","49832385853153.8","52085967164114.1","54272379794036","56737054196964.7","59632643512782.3","62497100614046.4","64838602557431.9","63547237379968.2","68154957320558.3","70682746448186.1",
"IDA & IBRD total","IBT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19722719182274.2","19834617705953.2","19959683748008.4","20430084264464.3","20862734329954.3","21613156302836.2","22706495903677.5","23770942668747.7","24273741450919","25184094824146.7","26601765538479.7","27562768449261.7","28800520388926.5","30478323731776.8","32732633295699.1","34959429380462.8","37668517440562.6","40754021079034.5","42932993504763.7","43939546458066.1","47107917993682.5","49832063807859.7","52373071178244.1","54961309750394.3","57510425925555.5","59946933033160.2","62651243512006","65814178635962.4","68970387831471.1","71580285766982.2","70244405755717.1","75147082317109.9","77980302396528.2",
"IDA total","IDA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1938356367584.56","1974956433510.35","2016659224349.18","2038139299358.03","2057242788560.19","2134995289379.81","2236247295578.74","2321901679091.12","2399466647067.43","2479926815398.02","2582163722274.78","2692865389731.54","2826744927812.78","2971319842406.8","3173177717697.51","3376008108712.27","3590872703405.89","3810576021755.91","4004912690866.45","4199872928741.27","4447410890337.92","4663590568465.54","4871192214314.85","5145416892363.31","5442537042734.65","5693685985205.28","5933952494700.95","6201851673803.4","6494511317192.63","6764043983035.77","6720268661176.63","7014383570208.08","7321643407477.1",
