"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Djibouti","DJI","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","511639029.715115","622687132.640487","735453538.97401","722168540.014967","721367123.750148","830155588.816178","920329780.386111","945384944.379111","1006235679.52015","1037666414.77372",
"Dominica","DMA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","2930636363.28614","3227736273.4619","3249137466.66667","3900236533.33333","4308565066.66667","4711346026.95824","5998327169.64299","7898476898.91727","8483189059.70566","9037031603.49448","10784666004.9628","11667612773.1876","13883612954.7021","15716885383.007","14547492148.5477","10656280989.4152","10802921367.1931","10993603608.5293","11236083270.5714","12950487901.5515","19892000123.5941","24485635863.9241","24087094406.893","23345386309.5401","28225247390.3629","27254186664.5822","28572039893.3086","25859993830.8734","28579339684.9354","36029812044.8379","36785144946.2811","36121978196.6841","38170393236.6285","37230237665.2046","35306629387.24","35106141562.9355","36868385119.1306","45144564870.8958","51940454006.7767","55996661441.7449","65835016479.4511","75107312857.0641","81074961456.2288","64790837732.4703","58325223436.7429","62464875568.0483","61431050286.6426","65461044461.7807","67646485680.687","60082509484.1741","65831913051.7616","70495053634.2953","77531967097.3265","73599303860.6847","78611149045.4859","89707433538.9131","86996258837.0043",
"Dominican Republic","DOM","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","75700000","55000000","91300000","133100000","171300000","89100000","141200000","153600000","171000000","192000000","245943000","293731000","426647000","497806000","643600000","802733000","780278000","939238000","1031844000","1334725000","1583500000","1655500000","1491200000","1759798069.7","2039295339.2","861787468.579404","1180562309.10849","1314267896.70507","1232378021.14906","1703444621.13565","1631285364.26871","1428531783.64142","1858640000","2218568000","2633033151.08926","2976052836.05284","3500603155.20307","4031537804.61849","5479228171.50738","5124636630.43128","6087226503.32251","6036464524.93272","6717126382.44979","4292131426.62581","4562553369.79939","8090243810.94382","9803353059.53883","11887130065.7114","13528001888.0164","11178094567.0152","13571097247.2123","14357187243.5598","14612141168.5022","13986694202.3452","15303840630.4451","16549927525.5004","17370543319.7023","18983743708.0774","22056998493.2133","23813035567.8146","21560599407.3405","29209306434.8954","37669287691.5544",
"Algeria","DZA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","1255808112.52041","1660907503.65602","1689520029.76812","2187248452.46584","3129341488.12806","4066255934.9399","6076860126.88484","7541142939.48473","9260246197.14968","12809198668.6502","13079810456.9447","14306374988.5992","14597497965.6185","15569905875.0157","16768292515.8704","17979782777.736","18795497792.275","21946627162.737","19815487030.0317","15503569760.2289","15088273099.8436","16734565160.3102","11822739990.3913","12996841730.9429","13488734143.7226","12082661403.578","12168838398.6086","11678766742.3582","11057526176.0644","12407437825.1654","11863497505.5906","11329143721.2582","12503564559.0254","13946818537.2086","16346862312.4434","20495291463.0186","23085770096.3864","27110113055.9183","35532381617.6089","49987659252.928","52464618253.3923","58491154173.4953","63345778763.5542","64388337350.5872","71702264377.2585","78714847067.4444","70137645175.8314","68933841190.6896","69367835606.3799","70426562676.6818","65924301980.1722","56018924598.1915","56983927667.0981","58113324080.6585",
"East Asia & Pacific (excluding high income)","EAP","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","22203144754.4298","11253915376.7203","8995369287.97116","11163335697.3083","14752240872.9927","17586411895.9781","20299643344.1347","16638954279.8794","15971084616.0622","21266044258.1346","28118645739.5057","31285655525.9232","35696290447.0447","43871361663.6519","51965944202.831","63961795985.9535","63286540624.3969","71734936673.6588","91348483209.8251","105731621041.788","128460017134.781","125176432312.967","129809844632.021","138876119912.685","143730400024.752","143663478614.502","141960283206.885","150410558639.482","189439544092.418","193007173948.376","187750342727.672","212868585913.007","266494364797.544","368341717661.739","351913010219.845","427965869005.354","487690027465.417","482586804762.643","433497376333.271","454605252368.499","509254304731.119","560308867342.961","640446422783.199","779037080994.041","943077716070.534","1103146896076.94","1308359748386.74","1638284678294.19","2150290951776.27","2608158910406.79","3173815931847.43","3892573763887.44","4418557973779.56","4915955526383.01","5254236945506.66","5309262149116.98","5357400000368.49","5895943607910.7","6749906835788.88","6959833093573.48","7016507482712.28","8320185200846.11","8423514610567.74",
"Early-demographic dividend","EAR","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","37652456593.1492","42415845533.842","47119989712.926","51780128204.1533","61739501209.9765","77982387476.6113","102919710165.278","140432488621.159","172939163325.891","201254875523.961","226766510164.958","247884186316.922","303476232135.432","344748015546.683","325043727975.302","331963602045.095","323898231811.416","311634610685.929","324194683197.719","321602980760.789","329827412435.717","329361773951.789","390766840581.006","409297754661.345","458970353204.066","516734161044.59","550666810076.126","548541290323.839","609437135443.421","673428490760.762","672961217215.43","678508769047.63","721201458000.512","723080597278.03","700590862722.809","787232006288.862","968629540030.045","1162509294559.04","1381900044663.05","1729282457651.46","1953653421228.68","1863870192155.23","2235343530527.36","2518686526333.56","2623303094768.87","2611693762398.41","2704371399819.28","2605949955110.51","2651165241088.09","2857868992149.37","2924837693177.43","2933501924242.43","2661979003961.18","3172006203432.9","3565518720941.26",
"East Asia & Pacific","EAS","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","82379330264.2781","52289053839.927","46769487299.1833","55329698937.626","67891844891.56","79331635129.2654","89978555897.2316","83123994215.5851","86548964474.1911","106388300694.79","132635229857.131","145335108992.579","182688559220.814","252435870324.154","283221776044.168","298596849288.53","318729186242.582","372520791862.872","506876532920.103","566043392451.69","614719167046.394","653302107237.943","623714534833.267","647229463187.811","677256644582.492","697251075303.317","922086475950.979","1128873815214.35","1434670587664.89","1510380279834.93","1590065419151.78","1794314137638.71","1928595196111.09","2164530880709.74","2292180207400.43","2610234130507.36","2559197993833.27","2367377654873.53","2031607998129.63","2218129177291.92","2400746216065.52","2188326598161.51","2178080718533.94","2441264044633.38","2778807526937.3","3028355240874.69","3249769011988.12","3625781172767.5","4308305651921.01","4625880966743.33","5391404238275.74","6381125819953.88","7021436397690.88","7358455532393.3","7644881390261.55","7522303979208.53","7673022316300.02","8303520260522.57","9252408085200.3","9446270039521.38","9470807634124.87","10949225082957.8","10889547617158.8",
"Europe & Central Asia (excluding high income)","ECA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244292209704.012","239242841081.822","200143901189.902","191941169645.406","173081848576.677","151427706482.258","156922704551.919","153462477356.243","157542309993.265","141416215357.912","107247050629.048","132441170613.701","126811553247.46","144980781061.991","191490116539.323","275832161146.32","351761531545.677","451514826813.947","612557070497.331","767158867392.219","561626076994.605","682148417977.606","856171556884.095","915283854146.141","990737915985.053","910225316308.999","699521462341.132","676850401787.319","756001228737.526","740842717719.69","736180269009.227","693325385984.44","782998557007.411","924473464876.593",
"Europe & Central Asia","ECS","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","276851837832.012","316626183364.148","375818353948.65","477927463335.807","530729297200.835","587131201896.787","597589512243.454","679212284748.075","820698475998.225","1003043073888.65","1157695126882.06","988543031170.729","920824701679.271","876972540254.212","831207042309.553","858015277776.17","1172219571760.05","1484426010269.39","1716148738964.89","1796060023823.59","2171697668499.05","2143275225952.2","2235372739190.83","1931401761871.2","2018176773425.02","2312190882470.78","2349626460561","2197367068441.4","2299078462082.55","2298915576088.27","2202367354473.43","2186176825530.66","2336270812998.53","2833971665731.21","3337104850811.63","3600974678636.43","4021790757426.06","4852002323996.32","5319250296397.75","4313176607572.88","4329320876156.72","4840299616531.14","4608485346606.32","4760085216529.69","4823231162390.91","4222925743872.87","4273439020185.97","4598377124733.39","4936117209037.46","5039881618174.21","4863570736146.41","5466091991415.09","5573491982131.66",
"Ecuador","ECU","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","248314810.441163","213494565.800833","165625915.80367","200306723.870734","241254837.387108","254541925.582354","273868182.85959","342215921.426363","384518184.210237","443040216.26359","450771919.74956","512575523.675841","633351375.308773","915715627.785709","966478943.413895","1431434657.2008","1720503120.99496","2181288837.35309","2613770996.30723","2857293643.65531","3371701044.80046","4155491480.41912","4033232918.56799","2678903194.63023","2704310364.66467","2878775933.67223","2955887870.28987","3038457421.10471","2688746909.76978","2863692708.80752","2789791310.03751","3109579789.89495","3187526763.38169","3477809904.95248","4046888444.22211","4234897448.72436","4226298149.07454","4806426213.10655","5287502751.37569","3272399199.5998","3484984492.24612","4661579000","5906605000","6240683000","7209125000","8476753000","9759712000","10593947000","13818514000","14257689000","17127889000","20470786000","23707838000","26211660000","27684231000","26390456000","25080788000","26496256000","27517684000","26908008000","21068715000","22502656000","24539440000",
"Egypt, Arab Rep.","EGY","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","782874617.737003","814590977.768185","793454223.794781","682710280.373832","806779661.016949","881185631.750816","906656465.187452","943640124.09514","1171045982.81961","1413047995.0135","2773564226.21657","2880039721.94638","3224522013.68181","3999090357.7926","5295714285.71429","5335707525.55556","7105405405.40541","7573891748.76847","9750756693.83003","9949688239.08837","11242906501.937","12274087932.6473","11565750196.3865","11937705848.9495","12390437835.6051","11732705248.9906","10119408441.3426","9750338518.94201","9823589435.77431","11866785290.6287","13571571807.7263","16181692216.9811","20200825958.7021","18107615112.1606","18880536714.8334","18919360046.969","17137951482.4798","15168539325.8427","13096153846.1538","12922077922.0779","16056572379.3677","20121739130.4348","27197898423.8179","36272727272.7273","35771324863.8839","42068965517.2414","39432013769.3632","41016666666.6667","37457364341.0853","38034433285.5093","44973045822.1024","48098159509.2025","36569293478.2609","43308947664.6033","57910022779.0433","54254522769.8066","56246016571.0644","72498480243.1611",
"Euro area","EMU","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","176423136751.094","202225679426.404","240625644617.225","308480043995.506","339967035633.658","369804894447.17","376513538130.149","436095045860.292","531908457159.541","648374930941.99","747765214985.538","630836999926.671","583757017102.27","554599302575.006","516360738363.394","526690130383.647","735399935375.653","924747306272.475","1049881218483.1","1100488339837.42","1407726969619.93","1448234880790.94","1560367038970.99","1345789749213.28","1411159895124.85","1625232359760.81","1630304612009.47","1483863219202.83","1557234244720.13","1590199268313.99","1479332193620.25","1473391480955.77","1558030906283.79","1907862621002","2197707830091.96","2312584843396.24","2532802536100.99","2980829840155.58","3231920437856.19","2720547098095.67","2599071919595.18","2813765412429.24","2543468117298.72","2576619480627.18","2631488282375.64","2321647349293.63","2425510321194.61","2611687679274.73","2871882259526.3","2972371077635.76","2882322153461.08","3212409205593.42","3165010735174.55",
"Eritrea","ERI","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37265725.5689132","79515030.9798822","133652597.402597","130265625","191341419.289883","214739093.598522","240705983.308428","313555607.800807","155378670.12987","265290933.458213","215506767.13695","230998362.526865","224726745.240254","223413431.657438","165700468.292683","167034491.056911","175470861.788618","172000487.804878","196867869.918699","260733665.04065","","","","","","","","","","","",
"Spain","ESP","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","11023479914.4283","11463571257.485","15225322288.3769","21448420902.3415","28076440726.8532","31291907246.3768","30471362845.0634","32692608981.3801","37536586371.5278","47766232027.764","52989895567.417","45924161110.1099","43933481750.7194","37272249419.9536","34390247360.7949","37099672211.3503","52941935368.8963","71075068050.128","90727946007.7132","105774511595.221","138180298726.738","144398036829.464","145303702259.061","111172572885.344","111534231772.451","134579663730.985","139357677656.64","130592045454.545","144132976946.208","157022975618.533","155220477763.138","162465405040.158","185380674456.079","245917662736.078","297278970742.472","334711290969.65","378463852987.058","440170136635.296","454253121811.719","344727449478.515","309862407933.334","296464197587.549","245443458297.656","235395641270.589","243799821433.332","215380861353.906","221433753917.51","245063996974.118","276338631476.078","279311129145.098","261028361170.429","290609938848.833","284649577373.542",
"Estonia","EST","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","977594601.746494","1115390856.91668","1193494885.9166","1293667577.05814","1473967538.32281","1778075425.52008","1491327725.72402","1517588685.15618","1715705845.49279","2251779222.00245","3234679313.4598","3852865838.50932","4635876134.8091","6264464935.39079","8169779633.17821","7577714955.32445","4452427063.07308","4145657807.19522","6141896764.90274","6608816740.52578","7007373898.73257","6856660905.00154","5606905640.56718","5881114601.41052","6978327566.07766","8297743034.14431","7898492705.00391","9781085585.96579","10734842008.3797","9646852208.09342",
"Ethiopia","ETH","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10259286600.4963","16067394957.9832","16239065525.0925","21129157230.3305","26269302133.8699","27748923237.6367","31435988584.4686","29265695241.8138","33822606565.6134","32920623983.1563","31181473945.4996","32127031992.4354",
"European Union","EUU","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","199887123627.293","227633562853.779","271401220687.267","346650397118.708","381497144016.224","417954162337.782","429783346107.163","493373473949.901","594558397498.718","723107676928.132","830868190697.034","700624280345.28","647944851156.765","615190058576.246","577552658814.147","592728196199.439","824417464780.153","1037184411202.8","1173251835585.95","1233222256561.41","1566572502251.32","1593152035903.44","1705403950169.32","1461620164119.68","1539402947439.62","1783516185038.87","1804438290247.37","1654199262491.42","1741609070885.4","1773235909152.97","1659024014683.38","1652887988373.18","1750489978893.1","2140804521540.38","2473023997911.74","2622791371071.75","2893823668193.78","3451162897288.38","3786542966418.67","3139941770174.17","3013202781790.8","3280442348729.98","2977613435485.17","3023244124505.24","3098987462153.81","2741542635963.92","2840137539763.06","3066343407691.89","3381574713812.91","3485255818619.78","3400474678842.77","3800860710623.09","3760308909437.73",
"Fragile and conflict affected situations","FCS","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","3170125990.93998","3661152315.99886","4376139948.3797","5968201338.10487","7898120371.82921","9866442540.81138","9525688567.47192","9779991146.52501","9386916967.50903","11212417951.4578","14655722027.4147","14225682006.0623","14475144936.4747","14167378309.1375","13921646220.8152","14892555640.8289","19216514191.8836","24655755444.3392","30726368159.204","36366911459.055","41977919452.6512","33061314512.5717","25011945845.5004","17084417612.1578","19268070574.8435","25870098039.2157","27090344292.001","27110296644.1416","29769692923.8985","30358642117.7607","29056850792.1569","29631007289.7638","30330222818.8236","37391637923.1372","43954532259.4596","46955699150.1945","49417858496.4705","62031947489.0198","69982957469.5312","58190322640.625","55612488450.0001","62331756225.6811","59607770431.6406","59721483869.4119","59018647343.137","49791609992.5781","54762924604.6694","59691223683.5295","66376729178.0392","63976848760.7842","65369025511.2842","69993388810.0764","68535564515.5645",
"Fiji","FJI","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","295937336.344752","332367305.11037","285055666.888697","231106006.430337","203002433.126076","203438823.852854","196349015.184204","179954890.635606","128357292.797158","132945461.845441","167684123.565353","194820859.928752","183544210.609837","260296469.504452","246754117.928718","279619569.549692","373987970.960086","406607922.71871","430566174.388871","477866908.933129","305315175.870884","319527517.152068","414122997.17163","618235976.04364","740783096.763935","559123953.037095","551056152.897115","491126746.863176","734961009.481998","458004186.301286","500471753.399422","683203478.79885","592882507.313231","1088269426.59197","935118735.245294","927686499.122066","955155040.886238","1028813199.45406","1049095822.10149","982481199.843727","850826102.676949","812696512.63122","917428041.181658",
"France","FRA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","14047699938.1502","16136320415.0983","17920682565.5699","20801171874.7451","23930116673.2265","26227333470.0734","28771677117.2461","31601678145.172","34092876233.1349","36888281474.3947","","","","","","","","","119877906976.744","144813444341.659","171310152126.669","147231140615.57","135954686096.417","122839314915.225","113006079711.777","117160169367.791","163754143384.79","204166757612.136","230455896927.651","237491260538.762","296767859294.061","294199511684.688","309457249070.632","273906648135.279","284701086956.522","321404915231.962","318889601230.927","283594066082.266","299136090727.151","310714334061.005","293807617130.981","296379932000.788","314595215191.765","387997063792.94","452852589577.607","478876471732.295","520978086254.117","616795975851.375","691437443990.625","596018424515.625","584729873016.668","642479218268.484","602702074708.594","619790189124.708","623162519899.606","524407939215.234","539486866748.639","583796638376.472","638923551757.647","640668545113.724","616166828541.636","724071252348.826","700271026066.151",
"Faroe Islands","FRO","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","37800000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","98406987.3273544","116939295.162416","204342677.082779","234645797.055122","649343451.868578","1204780486.8489","1822553252.39043","1375775116.48328","992662011.968136","954768852.764226","1141615429.85075","1277364089.31652","1170093376.15983","1231807497.00821","1114755850.86966","1365124772.1482","1569132936.29554","906711644.289057","1454767809.10347","1089626825.03755","1276698329.42187","1411167157.55444","1233887858.50605","1002245291.821","883097744.187668","1124515176.37361","1335933387.70769","1606046254.38527","1722174698.94043","1220238888.44405","1112730391.08655","1142551387.03721","1339541994.92293","1474217614.4786","1670287266.5175","2010612015.65048","2392865013.08201","2945072499.05031","3896867354.77228","3576996653.00231","4514026925.80133","5222755777.32931","4762620064.85952","5269112582.68137","6497930815.52835","4204319943.61519","3783962679.80012","3179453437.6807","3248348922.94875","3695291725.63957","3047512947.78267","3394428205.30617","3280113386.42393",
"United Kingdom","GBR","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","30816748260.1392","35035969822.3412","39468663836.1638","47764220970.1127","54270612435.7176","61902681415.9292","58771002695.4178","63080727367.8702","79218508149.5686","104132456586.192","129284039042.528","112141981511.254","106822651991.614","100737961194.482","100577646980.58","106704399383.984","130103566402.814","167487826442.229","222254443258.627","236831016034.031","258225939275.568","237503707231.041","228916879606.88","196753002399.52","216290766758.494","243145021303.456","264248049921.997","268035363457.76","290142431268.632","295264520304.158","296621274020.275","292726356700.734","316399880095.923","359745306122.449","423227755400.952","447372727272.727","482868445262.19","560836334533.813","517007352941.176","389574700109.051","399101117444.404","418527333963.147","426538637340.957","444679584696.681","507893619709.663","508708731047.372","481481780121.224","489074297719.76","516720235053.583","518763848042.668","471138717223.539","555448317169.412","566660948733.399",
"Georgia","GEO","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1750000000","1233333333.33333","610000000","82652388.7973641","66536639.732516","108637058.367483","574609888.791103","647991830.44316","923371925.944207","733819078.822257","778047457.627119","876817797.442086","831445637.446343","1091743760.63198","1443395242.07012","1845504571.97236","2030292631.06222","2683520783.09863","2819843412.09236","1691841959.85961","2316334351.09536","3068909187.39753","3646492552.95054","3229927555.83611","3852368538.3484","3641540146.87958","4015971437.32373","4140596172.52869","4425212073.38726","4198660683.88195","3545923015.08184","3897780837.65407","4934480625.4715",
"Ghana","GHA","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","153488372.093023","156862745.098039","196078431.372549","265686274.509804","301941747.572816","183458646.616541","231034482.758621","344720496.89441","326595744.680851","","","","","","","","152601410.934744","302364644.487932","429241071.428571","533165096.45581","525768707.482993","584201938.291139","690943116.546229","847219156.242335","1044849441.01406","817154629.735607","1419740716.19059","1229491043.02695","1365978951.58197","1407304322.3049","1642610207.23061","1673256447.74751","1579699823.35932","1150945369.86231","1441548781.59443","1157700301.73507","1750712304.6181","2520324960.11651","3116154832.75133","4691991974.70897","3819573159.0285","4729793542.56254","4032036980.228","3787761882.48392","4711329223.18126","6648833641.02699","15102411941.3531","14475331141.089","13345860489.3823","13943600148.0376","11408518817.7036","14266760000.6543","12326936040.4525","12370133962.8577","13323243657.0956","11828748114.2111",
"Gibraltar","GIB","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","297840920.970753","332015802.895641","407400290.128602","417894372.628836","493754117.397751","510308251.21497","540686562.377841","535641211.976553","583123862.767038","749414545.725967","739328672.821333","742867296.981582","641560932.196315","654539471.744907","586901164.833558","438546733.01893","421850405.428061","682854884.772457","717874043.600935","544962122.980423","842010351.211459","1549746633.29349","1573171701.77383","1406224642.98675","1311560977.03944","1601440884.6742","1918507346.24607","1962589159.01256","1993711625.30857","2107897532.64037","4505855241.18691","2660235869.96924","2308256661.75185","2392727329.44248","2335255496.15238","2375998843.18523","3149667070.41451",
"Gambia, The","GMB","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","55422401.1014134","48525667.0641316","40305846.9060004","32477152.9925018","34053490.1745665","30816013.525544","37784123.0351691","43616808.3020406","57861844.4605934","70846626.0658724","140393714.014236","177058842.375233","39849221.3272179","34976926.499287","54263099.3586201","57503853.4075085","41589387.7031621","41042910.4302318","38740512.1432982","35720425.0202833","76802605.0352779","42085860.278419","48893258.4025493","137728557.060598","142150076.955964","165397473.252517","160814150.583878","164335908.545062","186943871.538146","214158569.587827","181796458.566971","295412925.606134","202373240.451313","204737492.632323","280456377.101434","369956028.38737","345523099.45723","348783167.54265","399686471.665866","498496495.064431","595159460.205106","736285352.468952",
"Guinea-Bissau","GNB","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","16781019.0769096","","","","25885186.305693","31183313.276238","39836818.1818182","46776242.3017157","37069821.1234139","52240551.0968719","50493746.875789","30967041.2535589","61215540.9134251","73514921.5125562","83087268.1481744","73007624.4180607","79689292.0657425","109528327.002614","73095426.230544","51296142.5951116","56637302.4513459","62337371.7482655","64450241.4929568","23081547.6568827","34562337.3495267","43206856.7130496","39768497.7274501","30544090.8297285","42840625.5638684","46360509.773654","62603644.3198366","62826167.8517064","86095635.9925192","110155030.798828","88886728.8492327","90656946.5837004","108097645.106486","58219265.6548734","64752649.8414846","101299456.17649","99006195.5810288","91353803.8186135","120592299.752725","313867491.570993","294280725.436764","348339597.434594","","",
"Equatorial Guinea","GNQ","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3188735693.96898","2737502584.19503","3947312853.71739","5567502215.80674","8056811474.62347","6904542478.30384","8150082118.22351","10423911337.2832","6621993297.97425","6219931965.36444","3234530044.86437","1860402554.37471","1702827015.61936","1660719923.68111","1294713673.12639","","","",
"Greece","GRC","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","974132652.279393","1101171062.03415","1267397991.83753","1249305303.41789","1542024307.16526","1846713857.91837","2148812572.94513","2219457995.86161","2750304448.11035","3321072032.87747","3629227272.72727","4210386363.63636","5602727272.72727","7487180667.43383","6520795454.54545","7305961742.82678","8158423507.46269","10774847363.5523","14681048237.4768","19293422263.1095","17422661870.5036","14639477244.7724","13826387755.102","13408676470.5882","10535795042.3216","11270461386.6272","13815377312.5609","15217332662.305","17615258227.24","19147331095.2581","24262994411.006","25445634698.0744","26554149088.3089","23648530023.7812","23321650280.8989","27316909839.6823","30327260758.7769","28908931735.9291","34252191859.7948","34936602784.8275","32146378178.4173","33718548499.8524","36481011591.0142","51249746316.6619","58783110434.2106","51629850807.0848","64791935332.0729","82952527738.914","84755143035.35","68883939542.2082","49201712410.7001","38702952507.0721","27905084474.5582","26750208471.6624","25510205514.0889","21075194028.8832","21262017070.9892","23559924565.7353","23638738917.2125","21936248551.2941","22775316169.7043","28580765836.7825","29797579205.3756",
"Grenada","GRD","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301715036.553879","297376573.115562","446880143.273786","465815270.050437","686150837.454151","1007094560.73216","814961460.524949","1310491058.52962","1718289228.40339","983120171.753841","808039154.519906","642248765.115234","600528515.034468","663159092.522889","673416940.120035","664363123.095788","937244122.338779","979738777.087417","1078698601.40895","",
"Guatemala","GTM","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","102100000","108900000","106500000","125000000","159300000","174900000","167300000","191700000","220900000","231000000","238600000","263600000","272500000","356600000","467900000","570800000","900200000","1038600000","1217700000","1286000000","1294000000","1443000100","1308999900","950000000","912400000","1065130434.78261","727488584.474886","875320000","1048549618.32061","1155859375","993143187.840271","1145384260.51129","1633263258.05559","1833865200.87526","1846899021.61305","2127193353.52631","2089446053.32283","2688527301.81242","3228631896.65958","3277498977.69894","3110457959.18904","3423727415.3274","4011111817.12415","4091219773.5773","4394869361.2883","4979003029.10265","6078783068.65084","6681977672.19962","7018013570.84921","5709111768.5294","6121352803.39935","7052924685.61097","7452442534.43976","7997464608.42779","8777199988.6708","9027290313.35179","9162741230.6181","9751667032.07525","10042976181.5308","11096833330.345","10649478867.8586","13942008637.2703","15923506719.7161",
"Guam","GUM","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross fixed capital formation (current US$)","NE.GDI.FTOT.CD","46433217.2502902","45149887.1252822","33424916.4377089","23274941.8126455","30799923.0001925","41176470.5882353","50764705.8823529","61764705.8823529","48000000","49000000","56300000","51400000","51571428.5714286","73714285.7142857","90045454.5454545","145958333.333333","152400000","116000000","96800000","130000000","179600000","168214285.714286","120333333.333333","104666666.666667","120000000","135348837.209302","170465116.27907","98571428.5714286","74600000","71654415.4411765","109898739.240506","138587738.81932","193329055.155875","183584748.847926","147241722.342733","206558395.774648","224722649.57265","238884693.927711","207515291.757187","173674537.354352","169443794.332073","153616973.825864","151474640.862245","155687619.822892","185496259.596838","266716697.93621","","","","","","","","","","","","","","","","","",
