"Data Source","World Development Indicators",

"Last Updated Date","2023-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Europe & Central Asia","ECS","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","2316390560385.32","2399475304594.54","2453498863001.09","2365549347935.46","2329814683772.04","2349029719872.94","2390996742140.14","2458688401248.38","2560783128868.78","2688826126012.43","2908395633705.29","3094930678668.96","3219008491920.59","3093775887731.52","2870820751631.99","2666038632148.65","2657373662128.17","2734926942234.35","2788309105739.34","2866375227016.02","3016003850401.29","3143907566811","3321990540484.95","3347331271162.65","3345573078956.74","3427450722292.29","3578625739112.36","3741907861261.03","4002059602348.61","4287129170282.7","4299282899177.52","3791897035200.78","3850360775750.83","3989253705725.84","3965749535662.42","3973114697267.3","4066629638609.71","4222925743872.87","4362276699171.94","4552674553678.68","4678105696597.42","4889502514089.6","4650040412453.86","4861106376054.18","5015386199158.07",
"Ecuador","ECU","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","3997666961.76802","4128920356.78536","3919359851.55573","4038600223.9004","4255724484.12377","4383418464.93752","4430639473.73074","5215385217.98631","5522781881.92849","5688303976.14101","5674195545.71951","7095863563.29403","6778355127.22155","6827699124.63447","7176425315.07219","8803035019.109","9211986090.26961","10112835891.1523","10888879648.6029","10749318456.508","11161574137.0005","10794751923.9937","10577220386.1581","8671133207.30821","8661742193.59186","9337351212.55519","9648951545.06678","9636065533.00354","9126806649.3656","8858825044.6014","8459269520.22893","9064689966.68407","9178340120.45109","9198119423.67669","9731589443.72286","9625139318.97571","9333859236.25616","10067408467.7623","10518715050.666","7866132187.28953","8845221296.17206","10636934540.7932","12561398792.6629","12608751260.5379","13274543157.0371","14700739713.3256","15433323400.5414","16007707415.5028","18564764857.136","17895553513.4864","19719085899.9963","22545672234.8967","24926104578.4899","27521931872.0836","28144842420.5125","26390456000","24051125018.2891","25328234887.6367","25827942589.0219","24975336760.1321","20221864002.0044","21097621739.5285","21629360126.1525",
"Egypt, Arab Rep.","EGY","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","14209908259.0856","16284230305.2025","17819872392.0482","18998770180.3755","20055213834.0682","20816797245.1666","21120880744.7503","18785141275.5162","18458714965.5174","17767345785.1796","17904058946.417","15095685276.962","17385333449.9182","19672785170.2136","25220700862.7251","30981245416.1182","24206628417.0244","27371232870.7131","29841021437.3629","29235874411.4778","31466912248.0992","29529067199.424","31374633900.7752","34604375643.949","39218292398.7031","48538404239.3361","55283349164.703","48946510629.6908","52794467965.2289","50438135439.5732","38058487921.6504","36056494763.2461","36101544011.594","44973045822.1024","53892763604.4539","62075051010.2639","68868273120.4433","78801656919.2904","62370321079.0671","60464864936.7323","71496608379.7951",
"Euro area","EMU","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","1123725909392.95","1169516901737.96","1225778671559.34","1279732469458.32","1235501024509.15","1184936715392.66","1207304919186.98","1253760481443.34","1283705307237.67","1331798629034.41","1374556747207.17","1330520722420.41","1294354279887.38","1290502427124.23","1291135601368.15","1320863482768.64","1373709051538.53","1434346018167.05","1549040479941.78","1658298713931.69","1752556759820","1782240933481.52","1786431257269.74","1678412415178.01","1715886746543.15","1769545846855.17","1806053007059.77","1856308356445.55","1968476549262.28","2085351937803.38","2183754767873.83","2208419247231.19","2180373052789.25","2203226256358.91","2255331774160.23","2317221438801.79","2440690232647.82","2565475829577.41","2541036356652.17","2266173079958.21","2264329586967.15","2305931593542.82","2236762482419.21","2184970671602.33","2216320074342.73","2321647349293.63","2414948767818.07","2508399989319.7","2587044663459.33","2761731899014.96","2599455353986.92","2694907129515.41","2768072406263.79",
"Eritrea","ERI","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","82402376259.9027","79929530543.2031","91280746119.7382","103146533803.713","109542380775.417","104612819440.422","103775633160.262","102841661851.627","100065558524.098","95661860809.23","96331287630.8144","94741016147.6042","95696810465.2847","94515931486.5089","89996299660.1871","96024650443.7195","106073533103.394","119012632491.398","135142059640.006","151374242105.953","161140953447.283","163819133386.112","157045394090.451","143059163064.584","145703091230.967","156988307433.203","160816126905.859","169725515417.578","188042463728.906","206668966136.719","222221008324.609","231512069270.703","240907424428.515","256645864782.031","268381182626.172","287080912884.765","307803285142.969","319911399318.359","306177848758.203","253252974362.5","239632594117.187","221513139100.39","205086800754.687","197329086623.437","205380821670.703","215380861353.906","220454663802.734","235483015906.25","250383774027.344","261655315483.203","238065961915.625","244616526021.875","250432592594.531",
"Estonia","EST","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1300828417.38125","1420960925.61367","1500314397.06406","1795839812.55938","2217602276.21133","2725833517.48125","2336776165.30625","2668095576.16602","3015423039.01172","3726275743.39336","4387149330.10391","4628793471.0918","5342843791.62422","6558936490.52266","7234991542.11562","6286770759.42656","3948325886.73281","3861300133.64375","5236053175.90156","5861359107.87734","5948904112.99922","5790011881.4457","5606905640.56718","5893446220.67422","6709187835.68398","7415246334.86523","7143949352.3625","8905242262.04648","9152926591.21093","8153052435.89882",
"Ethiopia","ETH","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10430961053.7868","15282529128.0933","16725312437.4234","20804687582.114","26269302133.8699","29048218330.4032","32500747614.6564","31476055383.9218","35200084593.5844","34054561371.9423","33956680097.8731","37056288400.5436",
"European Union","EUU","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","1259960975878.96","1307150982582.12","1371228840873.78","1430745704670.15","1380235342028.52","1326765078748.79","1356442989557.33","1402170330744.37","1429128998613.52","1482134442861.08","1526186853494.81","1474063675175.82","1438504660622.56","1437391719136.67","1445108068128.59","1485176763546.82","1547470369936.98","1616493261367.61","1739266620902.04","1862964155252.87","1959010839186.92","1968127143949.48","1968258128452.22","1847017221108.51","1898490500204.13","1967686507366.64","2019617306610.6","2085542374337.49","2213618773167.75","2339136245621.55","2452446433705.66","2478447601398.68","2449961427339.84","2481751763464.43","2549811342164.74","2631550667242.55","2790578815849.7","2961250902445.75","2956019540381.52","2625910160907.85","2617090164860.7","2675551197681.34","2604080391839.21","2553585647054.34","2609106902434.3","2741542635963.92","2831380905960.19","2945964156909.03","3051717951940.91","3246401231496.45","3080585373983.76","3195542962770.87","3290864448625.53",
"Fragile and conflict affected situations","FCS","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","22699928091.989","23525800669.2031","25068269899.0336","27200831340.7172","28066043916.4941","29743244625.1719","27566987237.3168","26628178452.4789","24588532058.3078","25584527356.5543","28346944842.5781","29095866043.75","30885510336.3281","32145916980.0781","31947314172.6562","33540574683.5937","34184092160.1562","36126849231.6406","40033444119.5312","44730012185.5468","43130094597.2656","35835047341.4062","30907700594.1406","27038829144.5312","27267388800","30685798016.0156","33755820184.375","37429417365.2344","41423663771.4844","43302069095.3125","45994856880.8593","46805910803.9062","45423457742.1875","46693850001.9531","48870714293.3594","50459536752.7344","51144106206.25","56410963898.0468","56768227048.8281","49939175207.0312","51089740074.6094","53074658635.9375","52923764882.8125","50485055549.2187","49559721798.4375","49791609992.5781","54265165967.5781","56848111976.9531","58916244005.0781","58046385898.8281","57461672605.4687","58058590540.625","59927010248.4375",
"Fiji","FJI","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","927686499.122066","","","","","","","",
"France","FRA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","279564791856.91","287902147698.097","296725313744.059","293876846876.29","291257452258.945","282442031722.472","280079375059.479","286542097920.665","298532441740.768","313927888388.788","341200801453.471","366332384596.095","383215142150.102","381168981805.75","375503033436.708","355083483860.282","360607784047.116","365403920909.449","368150578874.375","371054378259.512","394838084090.628","425796077794.588","454100371852.138","464431875182.876","460172454086.254","469005580229.436","485325063607.669","499394765507.323","517602160515.831","546247295823.868","550908424938.644","500940728593.246","511364082948.635","521929086595.745","523136420799.884","518922371013.898","519089472531.33","524407939215.234","538360338974.04","563925721685.667","582562488197.23","606120442550.004","565029032399.233","623269899265.095","636705502343.115",
"Faroe Islands","FRO","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","2000513894.58127","2759750322.52881","2601103904.71966","2775876469.48499","2682170480.9183","3014717779.57524","2578875972.50474","1277888187.05903","2398437465.84613","1514986121.52335","1514986121.52335","1787300082.53442","1559249965.20231","1636752014.74733","1524662062.03331","1614937863.3554","1790875640.13467","2464394587.52112","2779314484.99671","1782903670.75816","1635451443.15873","1810938983.66729","2172117435.36813","1815483633.25668","1846902310.75134","1870933829.13971","2000504437.81471","2196891129.44394","2424080664.5718","2393647206.94562","3177286223.27127","3840999666.08337","4318220076.5728","4622332478.11728","4980708495.88696","4204319943.61519","4149306201.81196","3672394030.66605","6670963889.4361","8106239490.02853","6755039487.65001","7375225224.0076","7985928095.60735",
"United Kingdom","GBR","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","191596379528.486","195418002441.661","195341109388.971","208120864607.288","204060870175.215","200200799207.916","203658459634.652","200539133223.089","205578242202.017","210963374501.387","200944107374.668","183398522889.463","194423469562.047","204233903224.324","222807697393.444","232096952602.916","237190832413.136","259672290881.115","298220694028.276","316405372378.559","309410721666.932","289829099896.471","292435059382.716","296994959490.609","315992087116.178","330969495585.953","346413279593.907","341305973673.076","360949991413.433","367167942848.442","388191264287.412","395904847472.254","403798460928.167","413953524577.604","424967191667.275","442456391987.914","455194189846.683","475040395218.398","459694934401.224","403280529003.019","422421848289.883","422867768412.159","429609189966.554","443569805835.321","474780043561.431","508708731047.372","534861517295.237","553594307291.766","550943715307.184","562832603475.359","502223505594.543","539607378507.313","582466927466.078",
"Georgia","GEO","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2263783951.4714","2600930137.45835","2758068197.7419","2470936509.34941","3137208935.45354","3641540146.87958","3906198360.58205","4037469892.15376","4115069478.2893","4111957386.76674","3431960629.99759","3179864471.72793","3412570031.31304",
"Ghana","GHA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14136288263.0206","16310598659.4565","17675620282.3466","13228827822.9016","9887506748.93408","12415142771.8187","17673075307.8067","13052979033.3633","13719651127.5791","13345860489.3823","14978466978.5205","15132546599.72","17123025531.1721","15406803528.818","15679593330.8258","16591830691.035","16722036835.3049",
"Gibraltar","GIB","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1004257310.98421","1300919035.90342","1325312272.91815","1217273915.84977","1280787795.40595","1668580333.21747","1853304086.12482","1864533191.45515","1928849403.6597","2107897532.64037","4968899093.06816","2809470343.66727","2356002578.71052","2239535200.05098","2148377512.80547","2078683332.23221","1969394116.20185",
"Gambia, The","GMB","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163526257.335371","155461510.695855","184086574.745777","155716522.054523","132892975.641802","174459883.889325","194287043.288657","184054698.680848","197697376.225835","206606797.417107","210716325.464434","280456377.101434","374368766.816341","369691633.574361","377035973.196621","426016515.378389","539699472.907506","659316375.562951","768701762.950444",
"Guinea-Bissau","GNB","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60642322.6515067","54200866.5206384","36402658.2514202","44153462.5602398","43129058.4903879","58736037.6355694","59377298.3612769","75938674.4254693","89809828.5930428","77929949.7709941","80803797.1942431","88747607.1309308","51103023.0485421","54629871.8940817","81894000.4126204","99006195.5810288","95806265.3463909","96817137.7207039","116369695.395181","155742199.325658","170739401.95867","","",
"Equatorial Guinea","GNQ","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2848879988.94068","3632879222.37427","4577827854.5793","6054929832.26168","7874177704.13916","6681183387.06224","7332542513.25815","9638460820.6882","5889715782.41101","5323477537.63731","3234530044.86437","1821532042.34411","1617380499.93911","1454021704.10077","1185542845.42137","","","",
"Greece","GRC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","11362279750.0318","12860734381.5886","13488382606.2277","12599629606.4017","14958942086.591","17250309106.8714","18100777032.9909","17838012870.3248","22008873979.4329","25474286044.7905","23130013011.8336","25910761869.8363","32207138791.8699","34083252971.5789","22661318152.9082","25306466783.4703","27031496373.8371","30372593622.1211","34099850174.9098","35560947729.3418","29915711746.9422","26999694405.8531","26128957565.3937","27790167974.2918","23277450632.3043","25453732429.443","25480770149.0746","24045500945.2234","24664236341.8609","26170985913.6906","27337979338.6402","28499668182.4598","27505989547.1289","26407406467.9895","25593149381.2273","26650323220.2629","29062728222.2457","30080714065.9844","36875810375.2766","39604010483.7535","40738349834.8191","42924984496.7402","42781795201.1277","49243304255.2117","50702001933.2613","44678488625.932","53341415491.6918","61815833898.3086","57369150325.5195","49376855212.3433","39824377496.0379","29720465216.0144","23275624374.0863","21734499873.8793","21040374185.8367","21075194028.8832","21566059174.3891","23390042890.932","22374308248.8484","21883607311.2504","22326041109.5676","26625084021.0269","29730091349.8535",
"Grenada","GRD","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339018616.154762","318949251.822133","463739952.872604","473230489.594493","615508519.033941","828541460.526461","708445360.086233","1179563285.01413","1442465556.06046","880475341.913526","697866532.475494","544849632.647534","600528515.034468","665889985.476617","638362627.699806","594366868.090239","873385446.858219","877066430.746979","933833604.022763","",
"Guatemala","GTM","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","1311932728.69059","1381302142.60405","1322885871.67868","1567504043.73893","1920435937.75598","2029967968.61528","2019014907.64109","2241727230.75964","2548413049.08592","2588574272.98431","2550847044.51611","2768691349.64146","2752870243.2615","3065641077.29608","3008441749.4425","3293221445.8204","4519964664.85984","4938615143.74281","5302500290.06252","5026239659.3685","4539436791.65777","4892368876.86343","4356885719.57043","3139878536.65726","2859966885.54527","2677415813.59779","2782078406.04584","3239673110.97224","3648587526.45624","3881035912.97376","3483074558.46395","3663191607.70854","4575946991.9214","5012009195.33767","4880652748.87587","5304946573.31168","5199776588.26124","6369950605.34439","7480006952.6705","7914358976.10367","7217192143.77234","7349482729.09191","8031636192.91781","7780658546.14308","7690197915.93827","8018988598.09758","9280515566.10636","9740143730.24938","9171767822.65724","7967641422.42595","7803037529.12253","8357478752.36645","8659090135.01893","8788045381.26011","9168745532.19398","9027290313.35179","8871615683.19418","9233978874.78337","9646774375.89302","10493962152.1409","10022110001.1147","12007182066.8562","12423892528.7999",
"Guam","GUM","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","3515692695151.08","3759441150323.83","3617114518177.61","3477126348819.46","3620433566473.59","3809741010993.99","4051578716400.96","4256707690758.01","4250923793237.13","4256892809937","4160120938599.97","4270444970431.02","4548663402430.84","4771741125480.67","4981380314013.31","5236398113738.18","5615601402653.8","5943910166941.83","6145295138963.01","6120086226524.24","6165556701496.53","6115773500044.34","6354062632394.22","6654404885694.67","7032846473086.72","7294277139350.65","7594281188506.53","7963724625883.19","8370876123774.19","8357591328212.6","8269150789726.96","8495971625007.2","8865865064382.27","9296692671497.97","9676156256611.09","9953227733954.28","9790552157597.7","8793241680571.7","8959908586971.75","9272602518022.38","9556455583294.37","9743853712638.38","10082015410739.9","10408723178927.2","10621280332004.4","10984432832187.5","11324871478652.9","11665450299383.6","11288609593179.7","11834768132222","",
"Hong Kong SAR, China","HKG","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","3305349195.36803","4455190980.66354","6007422033.07166","6697302500.80861","7473541044.21448","6496046358.6514","5375113615.78067","4886489290.20094","5087622415.15634","5806411925.31807","7186049843.59015","7847267303.30593","8766943904.01944","8623136795.10637","8795483894.8388","10002774713.3785","12589826467.392","13883352344.3988","15952870730.4078","19177397624.1882","20951797743.0609","21351480631.7337","19610172140.1473","20141114383.1489","20161412221.4471","21399949409.2459","24432323433.8029","26420896501.0225","27461622028.3147","29708285184.9267","32508525749.6727","35422926277.6963","36465497063.0156","41924877462.0344","44982223978.5584","49782355193.0904","56594432743.1855","52410125640.9022","43847882360.6906","47301713318.6404","48603973416.9755","46712829973.5875","47420424918.3847","49012144492.5731","50984110237.5487","54587653130.0983","56313215419.8533","57095850857.7532","55116258046.2655","59355430820.5549","65427436884.5756","69868357869.8294","71659734362.5515","71578296974.9549","69301125552.2946","69222394543.1378","71385652036.9242","72591466649.0421","61748976516.1251","54866533126.5961","59418907696.6876","54835655808.9424",
"Honduras","HND","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","395934338.081712","351754436.612685","482796555.249555","563481015.717674","558800939.209028","588941036.04602","676739306.283939","884160364.658047","921600988.529824","926655479.184935","907935161.347743","833053913.604191","780637042.544226","965968138.381213","1095138292.50923","1192483916.93637","1220564387.79086","1432103919.15782","1454138988.23535","1547974180.19411","1366846842.8803","1097941002.23091","723969248.345186","776369351.13252","990243123.100117","1047696324.76718","897451201.360492","1176696842.4005","1464113840.69076","1388022944.2018","1471564710.88576","1624761000.25593","1835083305.01276","2377109503.76208","2590381044.30742","2721425204.79554","2523490162.45477","2712078341.51532","2783312158.3675","3043943459.13862","3244230183.00691","3146587203.66359","2917404153.63475","3097925049.20541","3821991469.70029","3767191958.87096","4270278142.1792","5310925927.94978","5643299183.27279","3646345051.40132","3697273306.67347","4321442449.61946","4482441830.88651","4396636867.77446","4424738878.38929","4968650284.17408","4602816634.0199","5116997269.22983","5489463985.30823","5202790429.73347","3965062688.79853","5339924936.80346","5640938661.59158",
"Heavily indebted poor countries (HIPC)","HPC","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289780201324.279","313385745444.857","355089900097.188","384956431889.548","405342694443.074","312388212846.405","291371122166.528","289618801585.05","200683741491.713","179497197137.884","172997801384.975","176445130986.26","186182748161.947","192667304530.897","202452173318.174","206649045228.859","206159604168.185","224272144115.253","242085404619.855",
"Croatia","HRV","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4265798664.45283","5683430100.66312","7248361692.42032","7422628894.564","7418052043.46971","7288819871.45165","7602528461.0199","8448486369.94284","10221471210.8917","10510524699.6892","10885765038.7158","11800225404.7425","12344068928.0765","13587093057.1514","11575458620.0293","9964163749.62224","9589110557.61805","9153807846.1451","9244588001.75444","9034545670.50604","9778070108.41067","10264989563.149","10429410157.9976","10840568007.2337","11816734175.6923","11222385379.251","11961197981.9996","11972994600.9271",
"Haiti","HTI","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1590486495.65994","1396211832.49949","1260798809.31441","1438327529.43462","1527135127.49713","1518611150.54753","2084581208.12051","1839967759.11595","2259388318.15803","2042346891.72284","3047049491.57605","2419869055.71996","2001525226.5426","2201514160.45456","2336713590.12248","2075046917.67777","2166667755.30847","2388492120.54637","2262256531.60299","2564854916.19525","1970430632.79145","1403117151.36937","1264546769.92338",
"Hungary","HUN","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13193516350.5858","12845276851.0646","13106172647.2931","14740549456.2931","14105175731.4312","14752436612.2811","16036576481.4334","17863828949.3704","19291686431.0454","20447291310.5349","20999446895.7246","22612868176.8144","22874047953.6037","24689142867.3713","25581788728.4867","25770728432.9607","26957382331.0929","27276707866.0736","24788619297.7903","22442121844.0389","22150089946.5691","21487857660.6732","23593470147.584","26466565831.0437","27753877547.3674","24814591928.9735","29697321292.7246","34527611359.2224","38940971780.9421","36164341779.0626","38256626063.9202","38295397062.6404",
"IBRD only","IBD","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8199866741650.57","","","","","","","",
"IDA & IBRD total","IBT","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8744916314413.24","","","","","","","",
"IDA total","IDA","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276407497406.834","339401124762.223","380616679030.088","373426925934.359","418530312219.898","433882830171.231","469869705233.171","507053810778.752","550864011978.961","596360514847.165","675457992974.671","728802376489.991","769771155074.59","643332149609.371","619361960638.861","611682569635.505","500667876450.834","477056731285.181","485264263044.58","506191339437.498","539449684528.951","579103478875.059","629974681466.018","651625445971.533","644591248317.621","693235850634.715","729763252253.848",
"IDA blend","IDB","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","4060988485.44156","5833537205.51283","5304418184.57142","4047760509.8962","4603335481.92834","4788527139.17537","5383786037.74659","4391687873.49356","5370558062.20122","6905003222.844","9180215012.76595","11111499438.7025","13227975523.0502","15476731361.8815","18449083741.8691","21142137493.7953","22410512001.5339","25976053671.8435","29888796849.25","31209699997.6321","37103157303.4157","41234983350.4995","46592904753.3822","50237879978.8532","47215024272.9593","50619543252.8754","55279757628.9654","58312161369.0231","65032170370.9355","73721396710.6764","84465256578.5797","89976536185.2488","94420500511.7548","99792946557.995","113520172062.85","129407169821.487","148189830671.977","160886739907.071","107781006499.483","88169763190.3937","102926959525.387","109609459945.768","114755002053.427","115443883662.831","132394855676.466","146808880185.048","150621331123.316","164665083196.57","184237385409.07","190305080123.543","206445369671.214","224735627804.491","245242939942.692","257530293660.197","268988067226.263","282462858812.045","295097785402.238","313258026440.341","334170649686.484","349049205903.712","331732641828.554","344348989010.877","357675312374.867",
"IDA only","IDX","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","466226341990.227","501832489201.281","528812852322.274","424175515097.203","403049689209.248","400180558179.701","302569969124.238","278622689939.745","275369094619.09","280544103669.271","302173932191.778","327791489029.139","353258664198.656","362448963294.496","364740009557.092","395790865674.217","419790971682.568",
"Isle of Man","IMN","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","20546434619.4601","23265575971.7239","24794105762.126","27682482048.9624","29815769693.5373","30774020154.1337","31211598521.7286","33228583861.673","35004082552.0666","35027936809.3109","33085056260.2696","36524931295.708","38094713477.409","37090217930.1478","38516926963.1637","37825817650.8837","41960903331.9211","47635917089.4766","50099661173.5865","50067110078.5854","51259917959.9922","51195242722.0256","54085872664.6217","58051099888.623","59018585877.7349","61736925085.5042","67620333950.0885","75089849878.6002","77689724127.9866","84471021509.2222","98391571849.9993","90811846851.8456","100437906941.711","99608127916.5667","105344556778.768","118112446079.149","123667339709.002","134919118620.033","149246040758.723","174231612232.566","171105928742.237","209074720257.92","207574913681.768","218194454906.931","243186386314.747","283169224046.817","322456437160.521","375110021904.194","387111067148.098","416829118255.276","462872670730.599","518847632198.671","544473914758.422","552977528627.066","567372901990.081","604427075367.486","655552238064.941","706699366178.104","785871380822.527","794883609043.889","736574745251.327","844418104817.357","940636418905.341",
"Not classified","INX","Gross fixed capital formation (constant 2015 US$)","NE.GDI.FTOT.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
