adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2015-01-01,2015-12-31,2015,479,Total,Admin0,Year,LITERATURE-ALL-20112019-Y01-02,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-04-02,2017-04-08,2017,7,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2016-01-01,2016-12-31,2016,0,Total,Admin0,Year,LITERATURE-ALL-20112019-Y01-02,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2019-06-23,2019-06-29,2019,0,Suspected,Admin0,Week,WHOWPRO-PICs-2019-Y01-02,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-04-09,2017-04-15,2017,19,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-04-16,2017-04-22,2017,10,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-04-23,2017-04-29,2017,9,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2019-07-28,2019-08-03,2019,0,Suspected,Admin0,Week,WHOWPRO-PICs-2019-Y01-02,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2019-08-04,2019-08-10,2019,0,Suspected,Admin0,Week,WHOWPRO-PICs-2019-Y01-02,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-04-30,2017-05-06,2017,16,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-05-07,2017-05-13,2017,14,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-05-14,2017-05-20,2017,20,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-05-21,2017-05-27,2017,16,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2017-07-16,2017-07-22,2017,0,Suspected,Admin0,Week,WHOWPRO-PICs-2017-Y01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2018-07-01,2018-07-07,2018,0,Suspected,Admin0,Week,WHOWPRO-PICs-2018-Y01-01,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2018-11-11,2018-11-17,2018,0,Suspected,Admin0,Week,WHOWPRO-PICs-2018-Y01-01,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2018-12-09,2018-12-15,2018,0,Suspected,Admin0,Week,WHOWPRO-PICs-2018-Y01-01,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2019-06-16,2019-06-22,2019,4,Suspected,Admin0,Week,WHOWPRO-PICs-2019-Y01-02,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2008-01-01,2008-12-31,2008,649,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2009-01-01,2009-12-31,2009,419,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2010-01-01,2010-12-31,2010,51,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2011-01-01,2011-12-31,2011,0,Suspected and confirmed,Admin0,Year,WHO-ALL-19902018-Y02-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2012-01-01,2012-12-31,2012,0,Suspected and confirmed,Admin0,Year,WHO-ALL-19902018-Y02-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2000-01-01,2000-12-31,2000,0,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2001-01-01,2001-12-31,2001,500,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2002-01-01,2002-12-31,2002,1185,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2003-01-01,2003-12-31,2003,0,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2004-01-01,2004-12-31,2004,0,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2005-01-01,2005-12-31,2005,0,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2006-01-01,2006-12-31,2006,53,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AMERICAN SAMOA,NA,NA,AMERICAN SAMOA,ASM,5,ASM,NA,2007-01-01,2007-12-31,2007,126,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-05-01,2006-05-31,2006,23,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-10-01,2006-10-31,2006,13,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-11-01,2006-11-30,2006,15,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-12-01,2006-12-31,2006,7,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-01-01,2007-01-31,2007,29,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-02-01,2007-02-28,2007,27,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-03-01,2007-03-31,2007,38,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-04-01,2007-04-30,2007,43,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-05-01,2007-05-31,2007,22,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-06-01,2007-06-30,2007,17,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-06-01,2006-06-30,2006,20,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-07-01,2006-07-31,2006,19,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-08-01,2006-08-31,2006,9,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-09-01,2006-09-30,2006,10,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-11-01,2007-11-30,2007,23,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-12-01,2007-12-31,2007,29,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2008-01-01,2008-12-31,2008,557,Total,Admin0,Year,TYCHO-ALL-19242017-SV_DF01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-01-01,2009-01-31,2009,344,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-02-01,2009-02-28,2009,390,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-03-01,2009-03-31,2009,277,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-04-01,2009-04-30,2009,103,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-07-01,2007-07-31,2007,24,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-08-01,2007-08-31,2007,30,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-09-01,2007-09-30,2007,10,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2007-10-01,2007-10-31,2007,24,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-05-01,2010-05-31,2010,90,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-06-01,2010-06-30,2010,114,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-07-01,2010-07-31,2010,142,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-08-01,2010-08-31,2010,88,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-09-01,2010-09-30,2010,93,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-10-01,2010-10-31,2010,146,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-11-01,2010-11-30,2010,172,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-05-01,2009-05-31,2009,48,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-06-01,2009-06-30,2009,44,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-11-01,2009-11-30,2009,38,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-12-01,2009-12-31,2009,43,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-01-01,2010-01-31,2010,48,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-02-01,2010-02-28,2010,59,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-03-01,2010-03-31,2010,56,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-04-01,2010-04-30,2010,70,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-01-01,2006-01-31,2006,23,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-02-01,2006-02-28,2006,21,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-03-01,2006-03-31,2006,14,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2006-04-01,2006-04-30,2006,14,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-01-01,2020-01-31,2020,73,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-02-01,2020-02-29,2020,58,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-03-01,2020-03-31,2020,83,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-04-01,2020-04-30,2020,6,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-05-01,2020-05-31,2020,1,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-06-01,2020-06-30,2020,1,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-07-01,2020-07-31,2020,1,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-08-01,2020-08-31,2020,0,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-09-01,2020-09-30,2020,0,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-10-01,2020-10-31,2020,0,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-11-01,2020-11-30,2020,1,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2020-12-01,2020-12-31,2020,0,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2021-01-01,2021-01-31,2021,0,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-07-01,2009-07-31,2009,32,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-08-01,2009-08-31,2009,36,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-09-01,2009-09-30,2009,20,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2009-10-01,2009-10-31,2009,29,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2010-12-01,2010-12-31,2010,150,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-01-01,2011-01-31,2011,163,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-02-01,2011-02-28,2011,142,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-03-01,2011-03-31,2011,63,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-04-01,2011-04-30,2011,45,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-05-01,2011-05-31,2011,39,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-06-01,2011-06-30,2011,37,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-07-01,2011-07-31,2011,49,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-08-01,2011-08-31,2011,33,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-09-01,2011-09-30,2011,34,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-10-01,2011-10-31,2011,35,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-11-01,2011-11-30,2011,58,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2011-12-01,2011-12-31,2011,123,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-01-01,2012-01-31,2012,263,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-02-01,2012-02-29,2012,217,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-03-01,2012-03-31,2012,212,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-04-01,2012-04-30,2012,185,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-05-01,2012-05-31,2012,138,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-06-01,2012-06-30,2012,95,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2012-07-01,2012-07-31,2012,72,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-03-01,2001-03-31,2001,27,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-04-01,2001-04-30,2001,16,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-05-01,2001-05-31,2001,33,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-06-01,2001-06-30,2001,9,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-07-01,2001-07-31,2001,26,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-08-01,2001-08-31,2001,8,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-09-01,2001-09-30,2001,16,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-10-01,2001-10-31,2001,8,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-11-01,2001-11-30,2001,13,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2001-12-01,2001-12-31,2001,10,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-01-01,2002-01-31,2002,24,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-02-01,2002-02-28,2002,17,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-03-01,2002-03-31,2002,43,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-04-01,2002-04-30,2002,30,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-05-01,2002-05-31,2002,21,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-06-01,2002-06-30,2002,15,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-07-01,2002-07-31,2002,15,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-08-01,2002-08-31,2002,10,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-09-01,2002-09-30,2002,14,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-10-01,2002-10-31,2002,11,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-11-01,2002-11-30,2002,12,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2002-12-01,2002-12-31,2002,12,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-01-01,2003-01-31,2003,28,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-02-01,2003-02-28,2003,52,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-03-01,2003-03-31,2003,267,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-04-01,2003-04-30,2003,145,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-05-01,2003-05-31,2003,92,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-06-01,2003-06-30,2003,33,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-07-01,2003-07-31,2003,19,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-08-01,2003-08-31,2003,7,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
AUSTRALIA,NA,NA,AUSTRALIA,AUS,17,AUS,NA,2003-09-01,2003-09-30,2003,7,Probable and confirmed,Admin0,Month,MOH-AUS-19912025-Y01-00,WPRO
